carat,cut,color,clarity,depth,table,price,volume
0,5,4,7,61,56,816,32
0,5,4,7,60,56,816,32
0,3,4,7,62,59,816,32
0,4,4,7,61,59,816,32
0,4,4,7,61,58,816,32
0,4,6,6,60,59,816,32
0,5,4,7,61,57,816,32
0,4,4,7,59,60,816,32
0,4,4,7,60,60,816,32
0,3,4,7,62,53,816,32
0,3,4,7,62,61,816,32
0,5,4,7,62,54,816,32
0,5,3,8,62,54,816,32
0,4,3,8,61,58,816,32
0,5,6,6,61,55,816,32
0,4,4,7,60,59,816,32
0,5,4,7,60,57,816,32
0,3,6,6,61,60,816,32
0,3,2,6,62,58,817,32
0,5,5,6,61,56,817,32
0,5,5,7,61,58,817,32
0,5,4,5,62,55,817,32
0,5,6,5,61,56,817,32
0,5,7,5,61,54,817,32
0,4,4,5,58,59,817,32
0,3,4,5,58,60,817,32
0,3,7,4,58,59,818,32
0,5,4,3,61,55,818,48
0,4,6,2,59,62,818,32
0,5,6,2,63,57,818,32
0,3,6,2,63,58,818,48
0,4,6,2,62,58,818,32
0,3,6,2,63,56,818,32
0,3,6,2,63,55,818,32
0,3,6,2,63,58,818,32
0,2,6,2,63,57,818,48
0,4,7,2,62,61,818,32
0,3,7,2,63,54,818,32
0,1,6,2,64,55,818,48
0,3,6,5,62,55,818,32
0,2,6,5,63,56,818,32
0,3,3,5,61,59,818,32
0,3,6,6,61,58,819,32
0,3,4,7,61,56,819,32
0,3,4,7,60,57,819,32
0,5,5,5,61,56,819,32
0,4,4,6,60,60,819,32
0,3,3,7,63,54,819,32
0,4,3,7,61,61,819,32
0,5,3,7,62,56,819,32
0,3,4,6,59,63,819,32
0,5,4,6,62,54,819,32
0,5,4,6,62,55,819,32
0,4,4,6,62,58,819,32
0,1,4,6,64,58,819,32
0,5,4,5,62,57,819,32
0,3,7,5,61,58,820,32
0,5,4,6,61,55,820,32
0,5,2,7,62,53,820,32
0,5,4,7,61,55,820,32
0,5,4,7,62,56,820,32
0,5,1,3,61,56,820,32
0,5,3,8,61,55,820,32
0,2,4,5,59,61,820,32
0,4,5,8,61,57,820,32
0,3,4,5,60,57,821,32
0,5,3,7,61,57,821,32
0,5,5,5,61,56,821,32
0,5,5,5,61,55,821,32
0,5,5,8,62,57,821,32
0,4,6,2,60,59,821,32
0,4,4,5,62,55,821,32
0,3,4,7,62,57,821,32
0,5,5,4,60,57,821,32
0,3,5,4,58,59,821,32
0,5,4,6,62,56,821,32
0,4,2,7,61,59,821,32
0,3,5,4,62,58,821,32
0,3,5,4,58,62,821,32
0,5,3,7,62,56,821,32
0,3,4,6,61,58,821,32
0,3,4,5,61,58,822,32
0,5,5,4,61,57,822,32
0,5,7,4,61,56,822,32
0,3,4,5,60,56,823,32
0,4,5,3,60,59,823,32
0,5,7,3,61,57,823,32
0,2,3,6,59,61,823,32
0,5,4,5,61,56,823,32
0,5,3,6,62,57,823,32
0,5,5,6,61,55,824,32
0,5,5,6,60,57,824,32
0,5,5,6,61,57,824,32
0,5,2,7,61,56,824,32
0,5,2,5,61,55,824,32
0,5,5,3,61,56,824,32
0,5,6,3,61,55,824,32
0,5,4,5,61,56,824,32
0,3,5,6,61,57,825,32
0,3,5,6,61,56,825,32
0,3,5,5,59,58,825,32
0,3,5,5,60,59,825,32
0,5,4,4,60,58,825,32
0,5,2,5,61,54,825,48
0,5,2,5,61,54,825,48
0,5,2,5,62,55,825,48
0,5,6,5,61,55,825,32
0,5,6,5,61,56,825,32
0,5,6,5,61,54,825,32
0,5,6,5,61,55,825,32
0,5,6,5,62,54,825,32
0,5,5,8,62,53,825,32
0,2,7,7,63,61,825,32
0,2,7,5,62,54,825,32
0,4,7,4,61,58,825,32
0,5,6,6,62,55,826,32
0,5,6,7,59,60,826,32
0,5,6,7,60,60,826,32
0,5,6,7,62,55,826,32
0,5,6,7,62,54,826,32
0,5,6,7,62,55,826,32
0,5,2,5,60,56,826,32
0,5,4,8,62,54,826,32
0,2,4,6,58,61,826,32
0,4,3,3,60,60,461,32
0,2,3,3,63,57,461,32
0,3,3,3,61,56,461,32
0,2,3,3,63,55,461,32
0,3,2,5,60,57,462,32
0,5,3,5,62,55,462,32
0,5,3,5,62,54,462,32
0,2,5,6,61,62,462,18
0,2,7,6,64,56,462,18
0,2,6,7,62,62,462,18
0,3,4,3,61,59,462,32
0,4,4,3,62,58,462,32
0,2,7,2,63,58,462,32
0,3,7,2,61,60,462,32
0,3,7,2,62,54,462,32
0,3,7,2,62,53,462,32
0,2,7,2,63,54,462,32
0,3,4,3,62,55,462,32
0,5,4,3,62,55,462,32
0,4,4,3,61,60,462,32
0,3,7,2,62,55,462,32
0,3,7,2,62,59,462,32
0,4,7,2,62,59,462,32
0,4,7,2,60,58,462,32
0,3,4,3,63,58,462,32
0,4,7,2,60,60,462,32
0,2,4,3,63,54,462,32
0,5,7,2,62,57,462,32
0,2,4,3,63,57,462,32
0,5,4,3,62,55,462,32
0,2,6,7,59,59,826,32
0,4,6,1,58,60,826,75
0,2,5,4,63,54,826,32
0,3,7,7,61,56,826,32
0,3,1,8,60,61,827,32
0,5,3,6,61,56,827,32
0,5,7,6,61,55,827,32
0,2,7,4,61,62,827,32
0,2,5,5,64,57,827,48
0,2,6,5,62,58,827,32
0,3,7,3,63,57,827,32
0,5,7,3,62,55,827,32
0,5,7,3,60,57,827,32
0,4,7,3,60,57,827,32
0,5,7,3,61,57,827,32
0,4,7,3,61,59,827,32
0,4,7,3,61,60,827,32
0,4,7,3,60,61,827,32
0,5,7,3,60,55,827,32
0,5,7,3,61,55,827,32
0,4,7,3,62,58,827,32
0,5,7,3,62,55,827,32
0,4,7,3,60,58,827,32
0,5,7,3,62,57,827,32
0,5,7,3,61,56,827,32
0,5,7,3,62,56,827,32
0,5,7,3,63,57,827,32
0,5,7,3,61,57,827,32
0,5,5,2,60,56,827,32
0,1,5,1,57,66,827,75
0,5,2,6,61,57,827,32
0,3,4,4,60,61,827,32
0,2,2,6,63,57,827,48
0,3,4,4,59,61,827,32
0,5,5,7,61,56,827,32
0,4,4,4,59,58,827,32
0,4,4,4,59,58,827,32
0,5,4,4,61,54,827,32
0,5,4,4,62,57,827,32
0,4,4,4,60,59,827,32
0,4,2,6,62,60,827,32
0,3,4,4,59,59,827,32
0,4,4,4,59,59,827,32
0,5,3,5,62,56,827,32
0,4,4,4,62,58,827,32
0,4,4,4,62,58,827,32
0,5,4,4,62,56,827,32
0,4,4,4,61,59,827,32
0,4,4,4,61,59,827,32
0,5,4,4,62,55,827,32
0,4,4,4,60,58,827,32
0,5,4,4,62,55,827,32
0,4,4,4,61,59,827,32
0,5,4,4,59,57,827,32
0,3,4,4,61,56,827,32
0,4,4,4,62,59,827,32
0,4,4,4,61,58,827,32
0,2,2,6,63,55,827,48
0,5,4,4,62,56,827,32
0,2,1,8,63,54,827,48
0,3,2,6,62,58,827,32
0,3,4,4,62,59,827,32
0,5,4,4,60,57,827,32
0,5,4,4,62,54,827,32
0,5,3,5,61,56,827,32
0,4,4,4,61,58,827,32
0,5,4,4,61,55,827,32
0,3,3,5,62,56,827,32
0,3,4,4,61,57,827,32
0,3,3,5,62,59,827,32
0,5,2,6,61,56,827,32
0,4,3,5,62,60,827,32
0,3,4,4,61,61,827,32
0,4,4,4,61,58,827,32
0,5,4,4,62,56,827,32
0,5,2,6,62,56,827,32
0,2,2,6,63,56,827,32
0,5,4,4,62,56,827,32
0,4,2,6,59,58,827,32
0,5,4,4,62,54,827,32
0,4,2,6,62,58,827,32
0,4,4,4,61,59,827,32
0,2,1,8,63,54,827,48
0,5,4,4,62,57,827,32
0,5,6,5,62,54,827,32
0,5,6,7,62,55,827,32
0,5,6,7,61,56,827,32
0,5,3,5,61,56,827,32
0,5,5,6,61,55,828,32
0,5,7,6,61,54,828,32
0,5,7,6,61,56,828,32
0,5,5,7,61,56,828,32
0,5,5,7,60,59,828,32
0,5,5,7,62,54,828,32
0,5,5,7,62,55,828,32
0,5,5,7,62,55,828,32
0,5,1,4,62,54,828,48
0,5,5,4,62,53,828,32
0,5,7,4,61,56,828,32
0,5,2,5,62,54,828,32
0,5,6,5,62,55,828,32
0,1,6,3,65,59,828,48
0,5,5,8,62,55,828,32
0,4,6,6,60,59,828,32
0,5,6,7,62,56,828,32
0,5,6,6,62,56,828,32
0,5,6,6,62,56,828,32
0,5,6,6,60,57,828,32
0,4,6,7,62,52,828,32
0,4,6,7,61,60,828,32
0,4,6,7,61,60,828,32
0,5,4,5,60,57,828,32
0,2,5,4,63,57,828,32
0,4,3,6,61,58,828,32
0,4,3,6,61,55,828,32
0,4,3,6,60,60,828,32
0,4,3,6,62,58,828,32
0,3,3,6,63,56,828,32
0,4,3,6,62,58,828,32
0,5,3,6,62,57,828,32
0,5,3,6,61,55,828,32
0,5,3,6,61,56,828,32
0,5,3,6,61,55,828,32
0,5,3,6,61,55,828,32
0,5,3,6,62,55,828,32
0,5,3,6,61,56,828,32
0,4,4,5,59,59,828,32
0,5,4,5,61,55,828,32
0,5,4,5,60,56,828,32
0,5,4,5,61,56,828,32
0,5,4,5,61,55,828,32
0,4,4,5,62,56,828,32
0,4,4,5,60,60,828,32
0,4,4,5,62,55,828,32
0,5,4,5,61,56,828,32
0,5,4,5,62,55,828,32
0,5,4,5,61,57,828,32
0,4,4,5,61,62,828,32
0,4,4,5,61,59,828,32
0,5,4,5,61,55,828,32
0,5,4,5,61,55,828,32
0,5,4,5,61,57,828,32
0,5,4,5,62,54,828,32
0,5,4,5,61,56,828,32
0,5,4,5,62,55,828,32
0,4,4,5,61,58,828,32
0,5,4,5,62,57,828,32
0,5,4,5,61,55,828,32
0,5,4,5,62,56,828,32
0,5,4,5,63,55,828,32
0,5,4,5,62,56,828,32
0,4,4,5,62,58,828,32
0,4,4,5,61,58,828,32
0,4,4,5,62,58,828,32
0,5,4,5,62,54,828,32
0,5,4,5,62,56,828,32
0,3,4,5,63,55,828,32
0,5,4,5,61,57,828,32
0,5,4,5,62,55,828,32
0,4,4,5,62,58,828,32
0,4,4,5,61,60,828,32
0,4,4,5,62,59,828,32
0,4,5,4,59,58,828,32
0,5,5,4,61,57,828,32
0,4,5,4,59,61,828,32
0,4,5,4,60,58,828,32
0,5,5,4,61,56,828,32
0,4,5,4,60,58,828,32
0,5,5,4,61,56,828,32
0,4,5,4,59,59,828,32
0,5,5,4,60,55,828,32
0,5,5,4,61,56,828,32
0,5,5,4,62,55,828,32
0,5,5,4,61,57,828,32
0,4,5,4,61,59,828,32
0,5,5,4,61,56,828,32
0,5,5,4,61,55,828,32
0,4,5,4,60,59,828,32
0,5,5,4,61,57,828,32
0,5,5,4,61,55,828,32
0,4,5,4,60,59,828,32
0,5,5,4,61,55,828,32
0,4,5,4,61,58,828,32
0,4,5,4,61,58,828,32
0,4,5,4,61,60,828,32
0,5,5,4,62,55,828,32
0,4,5,4,61,58,828,32
0,5,5,4,62,54,828,32
0,4,5,4,61,61,828,32
0,5,5,4,62,56,828,32
0,5,5,4,62,56,828,32
0,5,5,4,61,56,828,32
0,5,5,4,61,57,828,32
0,4,5,4,61,60,828,32
0,4,5,4,62,59,828,32
0,5,5,4,62,55,828,32
0,5,5,4,62,56,828,32
0,5,5,4,62,57,828,32
0,5,5,4,62,57,828,32
0,5,5,4,62,57,828,32
0,5,5,4,62,53,828,32
0,3,5,4,63,57,828,32
0,3,5,4,63,58,828,32
0,5,5,4,60,56,828,32
0,5,4,5,61,56,828,32
0,4,4,5,62,60,828,32
0,5,5,4,62,56,828,32
0,4,4,4,60,58,828,32
0,3,1,8,62,60,828,32
0,3,1,8,62,61,828,32
0,5,1,8,62,56,828,32
0,5,5,7,62,56,828,32
0,5,1,8,62,56,828,32
0,4,7,4,58,59,829,32
0,3,5,3,62,59,829,48
0,3,2,3,63,54,829,48
0,4,6,4,62,60,829,32
0,5,5,6,60,57,829,32
0,5,5,7,62,59,829,32
0,5,3,5,61,57,829,32
0,5,4,2,60,57,829,32
0,5,6,4,62,56,829,32
0,5,6,4,62,57,829,32
0,1,6,3,67,56,829,48
0,5,6,5,62,56,829,32
0,5,7,4,62,55,829,32
0,5,7,4,61,56,829,32
0,5,7,4,62,55,829,32
0,4,7,4,61,58,829,32
0,3,6,5,62,60,829,32
0,5,7,4,60,56,829,32
0,5,7,4,61,55,829,32
0,4,7,4,60,58,829,32
0,5,7,4,60,56,829,32
0,5,7,4,61,55,829,32
0,4,7,4,62,58,829,32
0,5,7,4,61,56,829,32
0,5,7,4,62,57,829,32
0,5,6,5,61,57,829,32
0,4,6,5,60,58,829,32
0,5,7,4,61,56,829,32
0,5,7,4,60,57,829,32
0,5,6,5,61,56,829,32
0,5,6,5,61,56,829,32
0,5,7,4,62,55,829,32
0,2,6,3,63,57,829,48
0,5,7,4,62,55,829,32
0,4,7,4,59,58,829,32
0,5,7,4,61,56,829,32
0,3,5,7,61,59,830,32
0,5,5,6,62,56,830,32
0,5,3,5,61,55,830,32
0,5,4,8,62,52,830,32
0,5,4,8,62,54,830,32
0,1,3,4,65,58,830,48
0,5,1,5,60,57,830,32
0,4,1,5,62,55,830,32
0,4,1,5,61,59,830,32
0,4,1,5,62,58,830,32
0,5,1,5,62,56,830,32
0,5,1,5,62,57,830,32
0,4,1,5,60,61,830,32
0,2,1,5,63,56,830,32
0,4,5,2,60,58,830,32
0,4,2,2,60,59,830,48
0,2,6,4,63,56,830,32
0,4,7,3,60,58,830,32
0,5,7,3,61,56,830,32
0,4,7,3,61,59,830,32
0,4,7,3,61,58,830,32
0,3,4,8,61,59,831,32
0,5,4,3,61,54,831,48
0,3,7,3,62,53,831,32
0,3,5,7,61,59,832,32
0,3,5,7,62,56,832,32
0,3,5,4,60,56,832,32
0,3,7,5,59,57,832,32
0,5,3,6,62,54,832,32
0,5,3,6,62,53,832,32
0,5,3,6,62,53,832,32
0,5,3,6,62,53,832,32
0,5,4,5,61,55,832,32
0,4,5,2,62,60,832,48
0,5,5,6,62,56,832,32
0,3,6,4,62,58,833,32
0,3,4,8,62,56,833,32
0,4,5,5,62,51,833,32
0,5,2,3,61,55,833,32
0,1,4,6,64,56,833,48
0,5,4,4,61,57,833,32
0,4,6,3,59,59,833,32
0,4,3,5,60,60,833,32
0,4,4,4,60,59,833,32
0,4,4,4,60,57,833,32
0,4,4,4,59,60,833,32
0,4,4,4,61,57,833,32
0,5,4,4,61,56,833,32
0,5,4,4,62,57,833,32
0,4,4,4,61,60,833,32
0,5,4,4,60,57,833,32
0,3,4,3,58,62,462,32
0,3,4,3,63,56,462,32
0,3,4,3,61,55,462,32
0,3,7,2,61,60,462,32
0,5,7,2,61,56,462,32
0,2,7,2,63,54,462,32
0,3,4,3,62,55,462,32
0,5,7,2,62,56,462,32
0,5,7,2,62,56,462,32
0,5,7,2,62,57,462,32
0,2,4,3,63,57,462,32
0,3,7,2,62,59,462,32
0,2,7,2,63,57,462,32
0,3,4,3,60,58,462,32
0,2,7,2,63,55,462,32
0,4,4,3,60,60,462,32
0,4,4,3,62,58,462,32
0,4,4,3,61,58,462,32
0,2,4,3,63,59,462,32
0,3,4,3,61,56,462,32
0,3,6,5,62,54,463,32
0,5,4,2,61,54,463,32
0,5,4,2,61,56,463,32
0,5,4,2,61,55,463,32
0,5,2,3,61,57,463,32
0,5,2,3,61,56,463,32
0,3,6,2,60,59,463,32
0,4,6,2,59,58,463,32
0,4,2,4,60,58,463,32
0,3,3,3,63,56,463,32
0,4,4,4,62,60,833,32
0,4,4,4,61,60,833,32
0,4,6,3,60,54,833,32
0,4,6,3,59,58,833,32
0,5,6,3,61,56,833,32
0,4,6,3,61,58,833,32
0,5,6,3,62,54,833,32
0,4,4,5,61,58,833,32
0,4,4,5,60,58,833,32
0,4,4,5,61,59,833,32
0,4,4,5,61,58,833,32
0,5,4,5,61,56,833,32
0,4,3,6,62,58,833,32
0,5,3,6,61,57,833,32
0,3,4,5,61,56,833,32
0,5,4,5,60,56,833,32
0,3,1,6,63,58,834,48
0,3,5,7,62,60,834,32
0,3,4,4,60,56,834,32
0,5,7,6,61,57,834,32
0,5,3,3,61,56,834,32
0,5,2,4,62,57,834,32
0,4,3,3,62,60,834,32
0,4,6,2,63,61,834,32
0,3,6,5,62,56,834,32
0,3,6,5,62,60,834,32
0,5,7,5,62,56,835,32
0,5,7,5,61,57,835,32
0,3,7,6,60,58,835,32
0,3,4,4,62,60,835,32
0,3,5,5,60,60,835,32
0,5,6,5,61,54,835,32
0,5,6,5,61,54,835,32
0,5,6,5,61,55,835,32
0,4,3,1,62,62,835,75
0,3,6,7,63,59,835,32
0,3,4,8,58,62,835,32
0,3,4,7,59,62,835,32
0,5,6,6,62,57,835,32
0,5,2,6,62,55,836,32
0,2,4,3,64,54,836,48
0,5,4,2,61,57,836,32
0,4,3,2,62,56,836,32
0,3,6,6,60,55,837,32
0,5,5,6,60,58,837,32
0,5,6,6,60,55,837,32
0,5,6,6,60,56,837,32
0,5,6,6,61,55,837,32
0,5,6,6,61,55,837,32
0,5,6,6,61,57,837,32
0,5,6,6,61,54,837,32
0,5,2,8,62,54,837,32
0,5,2,8,61,57,837,32
0,4,6,6,60,57,837,32
0,3,6,3,62,54,837,32
0,5,6,6,61,56,837,32
0,3,2,6,60,59,838,32
0,3,7,3,63,59,838,32
0,3,3,8,61,56,838,32
0,5,6,6,61,56,838,32
0,5,6,6,60,58,838,32
0,5,6,6,60,56,838,32
0,5,4,7,61,55,838,32
0,5,4,7,61,55,838,32
0,5,4,7,61,54,838,32
0,5,4,7,60,57,838,32
0,5,4,7,61,55,838,32
0,5,4,7,61,55,838,32
0,5,4,7,61,56,838,32
0,5,4,7,62,55,838,32
0,5,6,7,61,58,838,32
0,5,6,7,61,56,838,32
0,5,6,7,61,58,838,32
0,5,6,7,61,55,838,32
0,5,6,7,62,56,838,32
0,5,6,7,62,54,838,32
0,5,6,7,62,54,838,32
0,5,6,7,61,57,838,32
0,5,6,7,61,56,838,32
0,5,7,5,61,55,838,32
0,5,5,3,61,55,838,32
0,5,5,3,61,54,838,48
0,5,7,3,61,56,838,48
0,5,3,8,61,55,838,32
0,5,3,8,61,56,838,32
0,5,3,8,61,54,838,32
0,5,3,8,62,54,838,32
0,5,3,8,61,54,838,32
0,5,3,8,62,55,838,32
0,2,3,3,63,57,838,48
0,4,6,2,58,60,838,32
0,4,6,2,60,58,838,32
0,3,7,2,63,57,838,48
0,3,7,2,63,56,838,48
0,4,5,3,62,58,838,32
0,5,6,3,61,57,838,32
0,4,3,2,62,58,839,48
0,3,3,6,61,54,839,32
0,5,5,6,60,57,839,32
0,5,5,6,60,59,839,32
0,5,3,7,60,57,839,32
0,5,6,4,60,56,839,32
0,5,6,4,60,55,839,32
0,5,5,5,60,56,839,32
0,5,4,8,61,56,839,32
0,3,4,5,58,60,839,32
0,5,7,5,61,56,839,32
0,3,6,6,62,55,840,32
0,3,4,5,63,59,840,32
0,5,6,6,62,54,840,32
0,5,7,6,62,54,840,32
0,5,7,6,61,54,840,32
0,5,5,7,61,55,840,32
0,5,5,7,61,56,840,32
0,5,5,7,61,55,840,32
0,5,5,7,62,54,840,32
0,5,5,7,62,55,840,32
0,5,5,7,62,54,840,32
0,5,5,7,62,54,840,32
0,5,5,7,62,54,840,32
0,5,5,7,62,54,840,32
0,5,5,7,62,54,840,32
0,5,5,7,61,56,840,32
0,5,5,7,62,54,840,32
0,5,5,7,62,53,840,32
0,5,4,4,61,57,840,32
0,5,6,5,62,53,840,32
0,5,4,8,61,57,840,32
0,1,4,3,64,55,840,48
0,3,4,3,63,56,840,32
0,4,4,3,59,61,840,32
0,3,4,3,63,58,840,32
0,3,4,3,63,58,840,32
0,3,4,3,63,58,840,32
0,5,2,4,61,58,840,32
0,4,6,1,60,61,840,75
0,4,6,1,61,60,840,75
0,3,7,6,61,54,841,32
0,3,5,7,60,56,841,32
0,5,7,6,62,54,841,32
0,5,5,7,61,56,841,32
0,5,4,2,62,54,841,75
0,5,2,3,61,53,841,75
0,5,2,3,62,54,841,75
0,5,7,2,62,57,841,32
0,3,4,7,61,57,842,32
0,3,5,5,60,58,842,32
0,5,6,5,59,57,842,32
0,5,7,4,61,55,842,32
0,4,7,4,62,59,842,32
0,5,4,7,61,56,842,32
0,3,4,7,61,58,842,32
0,5,5,4,60,55,842,32
0,3,4,7,60,61,842,32
0,5,5,4,62,56,842,32
0,4,3,8,61,58,842,32
0,4,5,4,62,58,842,32
0,4,2,7,60,58,842,32
0,5,3,8,60,56,842,32
0,4,4,7,62,58,842,32
0,5,4,7,61,57,842,32
0,4,6,6,61,58,842,32
0,4,2,7,62,59,842,32
0,4,5,4,62,58,842,32
0,5,6,6,62,56,842,32
0,4,5,4,60,60,842,32
0,5,6,6,61,57,842,32
0,5,4,7,61,55,842,32
0,5,4,7,61,53,842,32
0,4,5,4,61,59,842,32
0,3,5,4,62,57,842,32
0,5,5,4,62,57,842,32
0,5,6,6,62,55,842,32
0,4,5,4,61,58,842,32
0,3,4,7,58,59,842,32
0,4,6,6,61,58,842,32
0,2,2,7,63,57,842,32
0,5,4,7,62,55,842,32
0,5,6,6,62,56,842,32
0,4,5,4,59,58,842,32
0,5,4,7,62,56,842,32
0,4,2,7,59,59,842,32
0,4,5,4,59,59,842,32
0,5,6,6,61,57,842,32
0,5,2,7,60,57,842,32
0,2,2,7,63,57,842,32
0,4,6,6,59,58,842,32
0,2,2,7,63,56,842,32
0,4,5,4,61,58,842,32
0,5,6,6,60,57,842,32
0,5,4,7,60,56,842,32
0,3,2,7,61,58,842,32
0,5,4,7,60,56,842,32
0,5,4,7,62,57,842,32
0,5,4,7,62,55,842,32
0,3,6,6,59,58,843,32
0,3,3,4,59,57,843,32
0,5,2,6,62,57,843,32
0,5,6,6,61,54,843,32
0,5,6,6,61,54,843,32
0,5,5,4,62,54,843,32
0,5,5,3,60,54,843,32
0,3,4,4,61,56,844,32
0,3,7,2,62,60,844,48
0,5,4,7,61,56,844,32
0,5,4,7,60,55,844,32
0,5,6,7,62,57,844,32
0,5,2,2,61,55,844,75
0,5,5,3,60,55,844,32
0,5,5,3,60,57,844,32
0,5,6,3,61,55,844,32
0,5,3,8,61,55,844,32
0,5,4,8,62,55,844,32
0,5,4,8,61,56,844,32
0,5,4,8,61,57,844,32
0,4,5,5,61,59,844,32
0,5,5,5,62,55,844,32
0,4,6,4,61,61,844,32
0,4,6,4,61,58,844,32
0,4,5,5,61,59,844,32
0,5,5,5,61,56,844,32
0,4,5,5,60,60,844,32
0,5,6,4,61,55,844,32
0,4,6,4,62,58,844,32
0,4,6,4,60,58,844,32
0,4,6,4,59,59,844,32
0,4,6,4,59,58,844,32
0,4,6,4,60,60,844,32
0,5,6,4,60,57,844,32
0,5,6,4,61,56,844,32
0,4,6,4,59,59,844,32
0,4,6,4,61,58,844,32
0,5,6,4,61,55,844,32
0,4,6,4,61,58,844,32
0,5,6,4,62,55,844,32
0,5,6,4,61,55,844,32
0,5,6,4,61,55,844,32
0,5,6,4,61,56,844,32
0,5,6,4,61,55,844,32
0,5,6,4,62,56,844,32
0,5,6,4,61,55,844,32
0,5,6,4,61,57,844,32
0,5,6,4,62,56,844,32
0,5,6,4,62,56,844,32
0,5,6,4,62,55,844,32
0,5,6,4,61,55,844,32
0,5,6,4,61,56,844,32
0,4,6,4,60,58,844,32
0,5,6,4,62,55,844,32
0,4,6,4,60,59,844,32
0,5,6,4,62,56,844,32
0,5,6,4,61,56,844,32
0,4,6,4,61,59,844,32
0,5,6,4,62,57,844,32
0,5,6,4,62,54,844,32
0,5,6,4,61,55,844,32
0,5,6,4,62,56,844,32
0,5,6,4,61,56,844,32
0,5,6,4,62,57,844,32
0,5,6,4,61,57,844,32
0,5,6,4,62,56,844,32
0,4,6,4,62,58,844,32
0,5,6,4,62,54,844,32
0,4,6,4,61,61,844,32
0,5,6,4,62,55,844,32
0,4,6,4,62,59,844,32
0,5,6,4,62,56,844,32
0,5,6,4,62,56,844,32
0,5,6,4,61,55,844,32
0,5,6,4,62,55,844,32
0,5,6,4,61,56,844,32
0,5,6,4,62,57,844,32
0,4,6,4,62,58,844,32
0,4,6,4,62,58,844,32
0,4,6,4,62,59,844,32
0,4,6,4,62,58,844,32
0,4,6,4,62,59,844,32
0,5,6,4,62,55,844,32
0,5,6,4,62,56,844,32
0,4,6,4,61,58,844,32
0,5,6,4,62,56,844,32
0,4,6,4,62,58,844,32
0,4,6,4,62,59,844,32
0,4,6,4,62,60,844,32
0,5,6,4,62,57,844,32
0,4,6,4,62,60,844,32
0,5,6,4,62,57,844,32
0,4,6,4,62,58,844,32
0,4,6,4,62,58,844,32
0,2,6,2,56,62,844,50
0,5,5,3,60,53,844,32
0,4,6,4,62,59,844,32
0,5,6,4,62,56,844,32
0,5,6,4,62,56,844,32
0,5,6,6,62,56,844,32
0,5,6,6,61,54,844,32
0,3,4,6,59,60,844,32
0,4,6,6,60,59,844,32
0,3,6,6,59,61,844,32
0,2,4,7,63,56,844,48
0,3,2,4,62,58,463,32
0,5,2,4,61,57,463,32
0,5,2,4,62,56,463,32
0,4,2,4,62,60,463,32
0,3,2,4,61,61,463,32
0,4,2,4,61,59,463,32
0,5,1,7,60,57,464,32
0,5,1,7,61,56,464,32
0,5,1,5,62,54,464,32
0,5,3,5,61,54,464,32
0,5,3,5,62,56,464,32
0,5,3,5,62,54,464,32
0,5,3,3,61,57,464,32
0,5,3,3,61,55,464,32
0,5,3,3,61,56,464,32
0,5,3,3,61,54,464,32
0,5,3,3,62,55,464,32
0,5,3,3,62,54,464,32
0,5,3,3,61,56,464,32
0,3,5,6,60,61,465,18
0,3,5,6,61,60,465,24
0,3,5,6,61,59,465,18
0,3,6,6,62,59,465,18
0,3,6,6,58,60,465,32
0,3,6,6,61,59,465,18
0,3,6,6,60,57,465,24
0,3,6,6,61,58,465,24
0,3,5,7,60,57,465,32
0,3,6,7,62,59,465,18
0,5,3,3,61,56,465,32
0,3,2,7,63,58,845,48
0,3,7,4,63,58,845,32
0,3,7,4,62,60,845,32
0,4,4,5,62,56,845,32
0,3,7,5,59,56,846,32
0,5,5,6,62,54,846,32
0,5,6,4,61,55,846,32
0,5,6,4,61,55,846,32
0,5,6,4,61,56,846,32
0,5,6,4,60,56,846,32
0,5,5,5,61,56,846,32
0,5,6,7,61,57,846,32
0,5,4,6,62,57,846,32
0,2,5,6,63,55,846,32
0,5,3,7,61,57,846,32
0,4,5,8,61,58,846,32
0,4,7,4,61,58,846,32
0,3,3,6,63,58,847,32
0,3,2,7,63,58,847,32
0,3,7,4,61,58,847,32
0,3,5,5,61,58,847,32
0,2,4,5,63,62,847,32
0,2,5,5,62,61,847,32
0,4,3,5,61,60,847,32
0,4,4,4,60,59,847,32
0,5,4,4,62,56,847,32
0,5,4,4,60,57,847,32
0,4,3,5,61,58,847,32
0,3,4,4,60,61,847,32
0,5,3,5,62,57,847,32
0,4,4,4,59,59,847,32
0,5,4,4,62,56,847,32
0,5,4,4,62,54,847,48
0,5,4,4,61,57,847,32
0,4,4,4,62,58,847,32
0,5,3,5,61,56,847,32
0,4,4,4,61,58,847,32
0,5,3,5,62,57,847,32
0,4,4,4,60,58,847,32
0,5,4,4,61,56,847,32
0,5,4,4,62,54,847,32
0,3,4,4,60,61,847,32
0,3,4,4,62,57,847,32
0,5,4,4,61,56,847,32
0,5,4,4,61,56,847,32
0,4,3,5,61,59,847,32
0,4,4,4,59,58,847,32
0,5,7,5,62,54,848,32
0,4,7,5,59,60,848,32
0,3,6,7,61,53,848,32
0,5,5,6,61,56,848,32
0,5,2,7,61,54,848,48
0,5,5,4,61,54,848,48
0,2,7,7,64,57,848,32
0,4,7,5,60,58,848,32
0,5,7,5,61,56,848,32
0,4,7,5,59,58,848,32
0,5,6,4,62,56,848,32
0,3,2,7,60,58,849,32
